qualifyId,circuitId,raceId,driverId,constructorId,year,date,number,position,q1,q2,q3
10503,80,1142,825,210,2024,2024-11-23,20,12,1:33.991,1:33.297,\N
10504,80,1142,855,15,2024,2024-11-23,24,13,1:34.079,1:33.566,\N
10505,80,1142,861,3,2024,2024-11-23,43,14,1:33.746,1:33.749,\N
10506,80,1142,859,215,2024,2024-11-23,30,15,1:34.087,1:34.257,\N
10507,80,1142,815,9,2024,2024-11-23,11,16,1:34.155,\N,\N
10508,80,1142,4,117,2024,2024-11-23,14,17,1:34.258,\N,\N
10509,80,1142,848,3,2024,2024-11-23,23,18,1:34.425,\N,\N
10510,80,1142,822,15,2024,2024-11-23,77,19,1:34.430,\N,\N
10511,80,1142,840,117,2024,2024-11-23,18,20,1:34.484,\N,\N
10512,78,1143,830,9,2024,2024-12-01,1,1,1:21.579,1:20.687,1:20.520
10513,78,1143,847,131,2024,2024-12-01,63,2,1:21.241,1:21.069,1:20.575
10514,78,1143,846,1,2024,2024-12-01,4,3,1:21.578,1:20.983,1:20.772
10515,78,1143,857,1,2024,2024-12-01,81,4,1:21.821,1:21.121,1:20.829
10516,78,1143,844,6,2024,2024-12-01,16,5,1:21.278,1:21.000,1:20.852
10517,78,1143,1,131,2024,2024-12-01,44,6,1:21.637,1:21.095,1:21.011
10518,78,1143,832,6,2024,2024-12-01,55,7,1:21.447,1:21.199,1:21.041
10519,78,1143,4,117,2024,2024-12-01,14,8,1:21.608,1:21.208,1:21.251
10520,78,1143,815,9,2024,2024-12-01,11,9,1:21.675,1:21.425,1:21.425
10521,78,1143,825,210,2024,2024-12-01,20,10,1:21.891,1:21.387,1:21.500
10522,78,1143,842,214,2024,2024-12-01,10,11,1:21.843,1:21.437,\N
10523,78,1143,855,15,2024,2024-12-01,24,12,1:22.103,1:21.501,\N
10524,78,1143,822,15,2024,2024-12-01,77,13,1:21.927,1:21.731,\N
10525,78,1143,852,215,2024,2024-12-01,22,14,1:22.364,1:21.771,\N
10526,78,1143,840,117,2024,2024-12-01,18,15,1:22.011,1:21.911,\N
10527,78,1143,848,3,2024,2024-12-01,23,16,1:22.390,\N,\N
10528,78,1143,859,215,2024,2024-12-01,30,17,1:22.411,\N,\N
10529,78,1143,807,210,2024,2024-12-01,27,18,1:22.442,\N,\N
10530,78,1143,861,3,2024,2024-12-01,43,19,1:22.594,\N,\N
10531,78,1143,839,214,2024,2024-12-01,31,20,1:22.714,\N,\N
10532,24,1144,846,1,2024,2024-12-08,4,1,1:23.682,1:23.098,1:22.595
10533,24,1144,857,1,2024,2024-12-08,81,2,1:23.640,1:23.199,1:22.804
10534,24,1144,832,6,2024,2024-12-08,55,3,1:23.487,1:22.985,1:22.824
10535,24,1144,807,210,2024,2024-12-08,27,4,1:23.722,1:23.040,1:22.886
10536,24,1144,830,9,2024,2024-12-08,1,5,1:23.516,1:22.998,1:22.945
10537,24,1144,842,214,2024,2024-12-08,10,6,1:23.548,1:23.086,1:22.984
10538,24,1144,847,131,2024,2024-12-08,63,7,1:23.678,1:23.283,1:23.132
10539,24,1144,4,117,2024,2024-12-08,14,8,1:23.794,1:23.268,1:23.196
10540,24,1144,822,15,2024,2024-12-08,77,9,1:23.481,1:23.341,1:23.204
10541,24,1144,815,9,2024,2024-12-08,11,10,1:23.559,1:23.379,1:23.264
10542,24,1144,852,215,2024,2024-12-08,22,11,1:23.735,1:23.419,\N
10543,24,1144,859,215,2024,2024-12-08,30,12,1:23.733,1:23.472,\N
10544,24,1144,840,117,2024,2024-12-08,18,13,1:23.729,1:23.784,\N
10545,24,1144,844,6,2024,2024-12-08,16,14,1:23.302,1:23.833,\N
10546,24,1144,825,210,2024,2024-12-08,20,15,1:23.632,1:23.877,\N
10547,24,1144,848,3,2024,2024-12-08,23,16,1:23.821,\N,\N
10548,24,1144,855,15,2024,2024-12-08,24,17,1:23.880,\N,\N
10549,24,1144,1,131,2024,2024-12-08,44,18,1:23.887,\N,\N
10550,24,1144,861,3,2024,2024-12-08,43,19,1:23.912,\N,\N
10551,24,1144,862,214,2024,2024-12-08,61,20,1:24.105,\N,\N
10552,1,1145,846,1,2025,2025-03-16,4,1,1:15.912,1:15.415,1:15.096
10553,1,1145,857,1,2025,2025-03-16,81,2,1:16.062,1:15.468,1:15.180
10554,1,1145,830,9,2025,2025-03-16,33,3,1:16.018,1:15.565,1:15.481
10555,1,1145,847,131,2025,2025-03-16,63,4,1:15.971,1:15.798,1:15.546
10556,1,1145,852,215,2025,2025-03-16,22,5,1:16.225,1:16.009,1:15.670
10557,1,1145,848,3,2025,2025-03-16,23,6,1:16.245,1:16.017,1:15.737
10558,1,1145,844,6,2025,2025-03-16,16,7,1:16.029,1:15.827,1:15.755
10559,1,1145,1,6,2025,2025-03-16,44,8,1:16.213,1:15.919,1:15.973
10560,1,1145,842,214,2025,2025-03-16,10,9,1:16.328,1:16.112,1:15.980
10561,1,1145,832,3,2025,2025-03-16,55,10,1:16.360,1:15.931,1:16.062
10562,1,1145,865,215,2025,2025-03-16,6,11,1:16.354,1:16.175,\N
10563,1,1145,4,117,2025,2025-03-16,14,12,1:16.288,1:16.453,\N
10564,1,1145,840,117,2025,2025-03-16,18,13,1:16.369,1:16.483,\N
10565,1,1145,862,214,2025,2025-03-16,7,14,1:16.315,1:16.863,\N
10566,1,1145,864,15,2025,2025-03-16,5,15,1:16.516,1:17.520,\N
10567,1,1145,863,131,2025,2025-03-16,12,16,1:16.525,\N,\N
10568,1,1145,807,15,2025,2025-03-16,27,17,1:16.579,\N,\N
10569,1,1145,859,9,2025,2025-03-16,30,18,1:17.094,\N,\N
10570,1,1145,839,210,2025,2025-03-16,31,19,1:17.147,\N,\N
10571,1,1145,860,210,2025,2025-03-16,87,20,\N,\N,\N
10572,17,1146,857,1,2025,2025-03-23,81,1,1:31.591,1:31.200,1:30.641
10573,17,1146,847,131,2025,2025-03-23,63,2,1:31.295,1:31.307,1:30.723
10574,17,1146,846,1,2025,2025-03-23,4,3,1:30.983,1:30.787,1:30.793
10575,17,1146,830,9,2025,2025-03-23,33,4,1:31.424,1:31.142,1:30.817
10576,17,1146,1,6,2025,2025-03-23,44,5,1:31.690,1:31.501,1:30.927
10577,17,1146,844,6,2025,2025-03-23,16,6,1:31.579,1:31.450,1:31.021
10578,17,1146,865,215,2025,2025-03-23,6,7,1:31.162,1:31.253,1:31.079
10579,17,1146,863,131,2025,2025-03-23,12,8,1:31.676,1:31.590,1:31.103
10580,17,1146,852,215,2025,2025-03-23,22,9,1:31.238,1:31.260,1:31.638
10581,17,1146,848,3,2025,2025-03-23,23,10,1:31.503,1:31.595,1:31.706
10582,17,1146,839,210,2025,2025-03-23,31,11,1:31.876,1:31.625,\N
10583,17,1146,807,15,2025,2025-03-23,27,12,1:31.921,1:31.632,\N
10584,17,1146,4,117,2025,2025-03-23,14,13,1:31.719,1:31.688,\N
10585,17,1146,840,117,2025,2025-03-23,18,14,1:31.923,1:31.773,\N
10586,17,1146,832,3,2025,2025-03-23,55,15,1:31.628,1:31.840,\N
10587,17,1146,842,214,2025,2025-03-23,10,16,1:31.992,\N,\N
10588,17,1146,860,210,2025,2025-03-23,87,17,1:32.018,\N,\N
10589,17,1146,862,214,2025,2025-03-23,7,18,1:32.092,\N,\N
10590,17,1146,864,15,2025,2025-03-23,5,19,1:32.141,\N,\N
10591,17,1146,859,9,2025,2025-03-23,30,20,1:32.174,\N,\N
10592,22,1147,830,9,2025,2025-04-06,33,1,1:27.943,1:27.502,1:26.983
10593,22,1147,846,1,2025,2025-04-06,4,2,1:27.845,1:27.146,1:26.995
10594,22,1147,857,1,2025,2025-04-06,81,3,1:27.687,1:27.507,1:27.027
10595,22,1147,844,6,2025,2025-04-06,16,4,1:27.920,1:27.555,1:27.299
10596,22,1147,847,131,2025,2025-04-06,63,5,1:27.843,1:27.400,1:27.318
10597,22,1147,863,131,2025,2025-04-06,12,6,1:27.968,1:27.639,1:27.555
10598,22,1147,865,215,2025,2025-04-06,6,7,1:28.278,1:27.775,1:27.569
10599,22,1147,1,6,2025,2025-04-06,44,8,1:27.942,1:27.610,1:27.610
10600,22,1147,848,3,2025,2025-04-06,23,9,1:28.218,1:27.783,1:27.615
10601,22,1147,860,210,2025,2025-04-06,87,10,1:28.228,1:27.711,1:27.867
10602,22,1147,842,214,2025,2025-04-06,10,11,1:28.186,1:27.822,\N
10603,22,1147,832,3,2025,2025-04-06,55,12,1:28.209,1:27.836,\N
10604,22,1147,4,117,2025,2025-04-06,14,13,1:28.337,1:27.897,\N
10605,22,1147,859,215,2025,2025-04-06,30,14,1:28.554,1:27.906,\N
10606,22,1147,852,9,2025,2025-04-06,22,15,1:27.967,1:28.000,\N
10607,22,1147,807,15,2025,2025-04-06,27,16,1:28.570,\N,\N
10608,22,1147,864,15,2025,2025-04-06,5,17,1:28.622,\N,\N
10609,22,1147,839,210,2025,2025-04-06,31,18,1:28.696,\N,\N
10610,22,1147,862,214,2025,2025-04-06,7,19,1:28.877,\N,\N
10611,22,1147,840,117,2025,2025-04-06,18,20,1:29.271,\N,\N
10612,3,1148,857,1,2025,2025-04-13,81,1,1:31.392,1:30.454,1:29.841
10613,3,1148,847,131,2025,2025-04-13,63,2,1:31.494,1:30.664,1:30.009
10614,3,1148,844,6,2025,2025-04-13,16,3,1:31.454,1:30.724,1:30.175
10615,3,1148,863,131,2025,2025-04-13,12,4,1:31.415,1:30.716,1:30.213
10616,3,1148,842,214,2025,2025-04-13,10,5,1:31.462,1:30.643,1:30.216
10617,3,1148,846,1,2025,2025-04-13,4,6,1:31.107,1:30.560,1:30.267
10618,3,1148,830,9,2025,2025-04-13,33,7,1:31.303,1:31.019,1:30.423
10619,3,1148,832,3,2025,2025-04-13,55,8,1:31.591,1:30.844,1:30.680
10620,3,1148,1,6,2025,2025-04-13,44,9,1:31.219,1:31.009,1:30.772
10621,3,1148,852,9,2025,2025-04-13,22,10,1:31.751,1:31.228,1:31.303
10622,3,1148,862,214,2025,2025-04-13,7,11,1:31.414,1:31.245,\N
10623,3,1148,865,215,2025,2025-04-13,6,12,1:31.591,1:31.271,\N
10624,3,1148,4,117,2025,2025-04-13,14,13,1:31.634,1:31.886,\N
10625,3,1148,839,210,2025,2025-04-13,31,14,1:31.594,\N,\N
10626,3,1148,848,3,2025,2025-04-13,23,15,1:32.040,\N,\N
10627,3,1148,807,15,2025,2025-04-13,27,16,1:32.067,\N,\N
10628,3,1148,859,215,2025,2025-04-13,30,17,1:32.165,\N,\N
10629,3,1148,864,15,2025,2025-04-13,5,18,1:32.186,\N,\N
10630,3,1148,840,117,2025,2025-04-13,18,19,1:32.283,\N,\N
10631,3,1148,860,210,2025,2025-04-13,87,20,1:32.373,\N,\N
10632,77,1149,830,9,2025,2025-04-20,33,1,1:27.778,1:27.529,1:27.294
10633,77,1149,857,1,2025,2025-04-20,81,2,1:27.901,1:27.545,1:27.304
10634,77,1149,847,131,2025,2025-04-20,63,3,1:28.282,1:27.599,1:27.407
10635,77,1149,844,6,2025,2025-04-20,16,4,1:28.552,1:27.866,1:27.670
10636,77,1149,863,131,2025,2025-04-20,12,5,1:28.128,1:27.798,1:27.866
10637,77,1149,832,3,2025,2025-04-20,55,6,1:28.354,1:28.024,1:28.164
10638,77,1149,1,6,2025,2025-04-20,44,7,1:28.372,1:28.102,1:28.201
10639,77,1149,852,9,2025,2025-04-20,22,8,1:28.226,1:27.990,1:28.204
10640,77,1149,842,214,2025,2025-04-20,10,9,1:28.421,1:28.025,1:28.367
10641,77,1149,846,1,2025,2025-04-20,4,10,1:27.805,1:27.481,\N
10642,77,1149,848,3,2025,2025-04-20,23,11,1:28.279,1:28.109,\N
10643,77,1149,859,215,2025,2025-04-20,30,12,1:28.561,1:28.191,\N
10644,77,1149,4,117,2025,2025-04-20,14,13,1:28.548,1:28.303,\N
10645,77,1149,865,215,2025,2025-04-20,6,14,1:28.571,1:28.418,\N
10646,77,1149,860,210,2025,2025-04-20,87,15,1:28.536,1:28.648,\N
10647,77,1149,840,117,2025,2025-04-20,18,16,1:28.645,\N,\N
10648,77,1149,862,214,2025,2025-04-20,7,17,1:28.739,\N,\N
10649,77,1149,807,15,2025,2025-04-20,27,18,1:28.782,\N,\N
10650,77,1149,839,210,2025,2025-04-20,31,19,1:29.092,\N,\N
10651,77,1149,864,15,2025,2025-04-20,5,20,1:29.462,\N,\N
10652,79,1150,830,9,2025,2025-05-04,33,1,1:26.870,1:26.643,1:26.204
10653,79,1150,846,1,2025,2025-05-04,4,2,1:26.955,1:26.499,1:26.269
10654,79,1150,863,131,2025,2025-05-04,12,3,1:27.077,1:26.606,1:26.271
10655,79,1150,857,1,2025,2025-05-04,81,4,1:27.006,1:26.269,1:26.375
10656,79,1150,847,131,2025,2025-05-04,63,5,1:27.014,1:26.575,1:26.385
10657,79,1150,832,3,2025,2025-05-04,55,6,1:27.098,1:26.847,1:26.569
10658,79,1150,848,3,2025,2025-05-04,23,7,1:27.042,1:26.855,1:26.682
10659,79,1150,844,6,2025,2025-05-04,16,8,1:27.417,1:26.948,1:26.754
10660,79,1150,839,210,2025,2025-05-04,31,9,1:27.450,1:26.967,1:26.824
10661,79,1150,852,9,2025,2025-05-04,22,10,1:27.298,1:26.959,1:26.943
10662,79,1150,865,215,2025,2025-05-04,6,11,1:27.301,1:26.987,\N
10663,79,1150,1,6,2025,2025-05-04,44,12,1:27.279,1:27.006,\N
10664,79,1150,864,15,2025,2025-05-04,5,13,1:27.343,1:27.151,\N
10665,79,1150,862,214,2025,2025-05-04,7,14,1:27.422,1:27.186,\N
10666,79,1150,859,215,2025,2025-05-04,30,15,1:27.444,1:27.363,\N
10667,79,1150,807,15,2025,2025-05-04,27,16,1:27.473,\N,\N
10668,79,1150,4,117,2025,2025-05-04,14,17,1:27.604,\N,\N
10669,79,1150,842,214,2025,2025-05-04,10,18,1:27.710,\N,\N
10670,79,1150,840,117,2025,2025-05-04,18,19,1:27.830,\N,\N
10671,79,1150,860,210,2025,2025-05-04,87,20,1:27.999,\N,\N
10672,21,1151,857,1,2025,2025-05-18,81,1,1:15.500,1:15.214,1:14.670
10673,21,1151,830,9,2025,2025-05-18,33,2,1:15.175,1:15.394,1:14.704
10674,21,1151,847,131,2025,2025-05-18,63,3,1:15.852,1:15.334,1:14.807
10675,21,1151,846,1,2025,2025-05-18,4,4,1:15.894,1:14.962,\N
10676,21,1151,4,117,2025,2025-05-18,14,5,1:15.695,1:15.442,1:15.431
10677,21,1151,832,3,2025,2025-05-18,55,6,1:15.987,1:15.198,1:15.432
10678,21,1151,848,3,2025,2025-05-18,23,7,1:16.123,1:15.521,1:15.473
10679,21,1151,840,117,2025,2025-05-18,18,8,1:15.817,1:15.497,1:15.581
10680,21,1151,865,215,2025,2025-05-18,6,9,1:16.253,1:15.510,1:15.746
10681,21,1151,842,214,2025,2025-05-18,10,10,1:15.937,1:15.505,1:15.787
10682,21,1151,844,6,2025,2025-05-18,16,11,1:16.108,1:15.604,\N
10683,21,1151,1,6,2025,2025-05-18,44,12,1:16.163,1:15.765,\N
10684,21,1151,863,131,2025,2025-05-18,12,13,1:15.943,1:15.772,\N
10685,21,1151,864,15,2025,2025-05-18,5,14,1:16.340,1:16.260,\N
10686,21,1151,861,214,2025,2025-05-18,43,15,1:16.256,\N,\N
10687,21,1151,859,215,2025,2025-05-18,30,16,1:16.379,\N,\N
10688,21,1151,807,15,2025,2025-05-18,27,17,1:16.518,\N,\N
10689,21,1151,839,210,2025,2025-05-18,31,18,1:16.613,\N,\N
10690,21,1151,860,210,2025,2025-05-18,87,19,1:16.918,\N,\N
10691,21,1151,852,9,2025,2025-05-18,22,20,\N,\N,\N
10692,6,1152,846,1,2025,2025-05-25,4,1,1:11.285,1:10.570,1:09.954
10693,6,1152,844,6,2025,2025-05-25,16,2,1:11.229,1:10.581,1:10.063
10694,6,1152,857,1,2025,2025-05-25,81,3,1:11.308,1:10.858,1:10.129
10695,6,1152,1,6,2025,2025-05-25,44,4,1:11.575,1:10.883,1:10.382
10696,6,1152,830,9,2025,2025-05-25,33,5,1:11.431,1:10.875,1:10.669
10697,6,1152,865,215,2025,2025-05-25,6,6,1:11.811,1:11.040,1:10.923
10698,6,1152,4,117,2025,2025-05-25,14,7,1:11.674,1:11.182,1:10.924
10699,6,1152,839,210,2025,2025-05-25,31,8,1:11.839,1:11.262,1:10.942
10700,6,1152,859,215,2025,2025-05-25,30,9,1:11.818,1:11.250,1:11.129
10701,6,1152,848,3,2025,2025-05-25,23,10,1:11.629,1:10.732,1:11.213
10702,6,1152,832,3,2025,2025-05-25,55,11,1:11.707,1:11.362,\N
10703,6,1152,852,9,2025,2025-05-25,22,12,1:11.800,1:11.415,\N
10704,6,1152,807,15,2025,2025-05-25,27,13,1:11.871,1:11.596,\N
10705,6,1152,847,131,2025,2025-05-25,63,14,1:11.507,\N,\N
10706,6,1152,863,131,2025,2025-05-25,12,15,1:11.880,\N,\N
10707,6,1152,864,15,2025,2025-05-25,5,16,1:11.902,\N,\N
10708,6,1152,860,210,2025,2025-05-25,87,17,1:11.979,\N,\N
10709,6,1152,842,214,2025,2025-05-25,10,18,1:11.994,\N,\N
10710,6,1152,840,117,2025,2025-05-25,18,19,1:12.563,\N,\N
10711,6,1152,861,214,2025,2025-05-25,43,20,1:12.597,\N,\N
10712,4,1153,857,1,2025,2025-06-01,81,1,1:12.551,1:11.998,1:11.546
10713,4,1153,846,1,2025,2025-06-01,4,2,1:12.799,1:12.056,1:11.755
10714,4,1153,830,9,2025,2025-06-01,33,3,1:12.798,1:12.358,1:11.848
10715,4,1153,847,131,2025,2025-06-01,63,4,1:12.806,1:12.407,1:11.848
10716,4,1153,1,6,2025,2025-06-01,44,5,1:13.058,1:12.447,1:12.045
10717,4,1153,863,131,2025,2025-06-01,12,6,1:12.815,1:12.585,1:12.111
10718,4,1153,844,6,2025,2025-06-01,16,7,1:13.014,1:12.495,1:12.131
10719,4,1153,842,214,2025,2025-06-01,10,8,1:13.081,1:12.611,1:12.199
10720,4,1153,865,215,2025,2025-06-01,6,9,1:13.139,1:12.461,1:12.252
10721,4,1153,4,117,2025,2025-06-01,14,10,1:13.102,1:12.523,1:12.284
10722,4,1153,848,3,2025,2025-06-01,23,11,1:13.044,1:12.641,\N
10723,4,1153,864,15,2025,2025-06-01,5,12,1:13.045,1:12.756,\N
10724,4,1153,859,215,2025,2025-06-01,30,13,1:13.039,1:12.763,\N
10725,4,1153,840,117,2025,2025-06-01,18,14,1:13.038,1:13.058,\N
10726,4,1153,860,210,2025,2025-06-01,87,15,1:13.074,1:13.315,\N
10727,4,1153,807,15,2025,2025-06-01,27,16,1:13.190,\N,\N
10728,4,1153,839,210,2025,2025-06-01,31,17,1:13.201,\N,\N
10729,4,1153,832,3,2025,2025-06-01,55,18,1:13.203,\N,\N
10730,4,1153,861,214,2025,2025-06-01,43,19,1:13.334,\N,\N
10731,4,1153,852,9,2025,2025-06-01,22,20,1:13.385,\N,\N
10732,7,1154,847,131,2025,2025-06-15,63,1,1:12.075,1:11.570,1:10.899
10733,7,1154,830,9,2025,2025-06-15,33,2,1:12.054,1:11.638,1:11.059
10734,7,1154,857,1,2025,2025-06-15,81,3,1:11.939,1:11.715,1:11.120
10735,7,1154,863,131,2025,2025-06-15,12,4,1:12.279,1:11.974,1:11.391
10736,7,1154,1,6,2025,2025-06-15,44,5,1:11.952,1:11.885,1:11.526
10737,7,1154,4,117,2025,2025-06-15,14,6,1:12.073,1:11.805,1:11.586
10738,7,1154,846,1,2025,2025-06-15,4,7,1:11.826,1:11.599,1:11.625
10739,7,1154,844,6,2025,2025-06-15,16,8,1:12.038,1:11.626,1:11.682
10740,7,1154,865,215,2025,2025-06-15,6,9,1:12.211,1:12.003,1:11.867
10741,7,1154,848,3,2025,2025-06-15,23,10,1:12.090,1:11.892,1:11.907
10742,7,1154,852,9,2025,2025-06-15,22,11,1:12.334,1:12.102,\N
10743,7,1154,861,214,2025,2025-06-15,43,12,1:12.234,1:12.142,\N
10744,7,1154,807,15,2025,2025-06-15,27,13,1:12.323,1:12.183,\N
10745,7,1154,860,210,2025,2025-06-15,87,14,1:12.306,1:12.340,\N
10746,7,1154,839,210,2025,2025-06-15,31,15,1:12.378,1:12.634,\N
10747,7,1154,864,15,2025,2025-06-15,5,16,1:12.385,\N,\N
10748,7,1154,832,3,2025,2025-06-15,55,17,1:12.398,\N,\N
10749,7,1154,840,117,2025,2025-06-15,18,18,1:12.517,\N,\N
10750,7,1154,859,215,2025,2025-06-15,30,19,1:12.525,\N,\N
10751,7,1154,842,214,2025,2025-06-15,10,20,1:12.667,\N,\N
10752,70,1155,846,1,2025,2025-06-29,4,1,1:04.672,1:04.410,1:03.971
10753,70,1155,844,6,2025,2025-06-29,16,2,1:05.197,1:04.734,1:04.492
10754,70,1155,857,1,2025,2025-06-29,81,3,1:04.966,1:04.556,1:04.554
10755,70,1155,1,6,2025,2025-06-29,44,4,1:05.115,1:04.896,1:04.582
10756,70,1155,847,131,2025,2025-06-29,63,5,1:05.189,1:04.860,1:04.763
10757,70,1155,859,215,2025,2025-06-29,30,6,1:05.017,1:05.041,1:04.926
10758,70,1155,830,9,2025,2025-06-29,33,7,1:05.106,1:04.836,1:04.929
10759,70,1155,864,15,2025,2025-06-29,5,8,1:05.123,1:04.846,1:05.132
10760,70,1155,863,131,2025,2025-06-29,12,9,1:05.178,1:05.052,1:05.276
10761,70,1155,842,214,2025,2025-06-29,10,10,1:05.054,1:04.846,1:05.649
10762,70,1155,4,117,2025,2025-06-29,14,11,1:05.197,1:05.128,\N
10763,70,1155,848,3,2025,2025-06-29,23,12,1:05.143,1:05.205,\N
10764,70,1155,865,215,2025,2025-06-29,6,13,1:05.063,1:05.226,\N
10765,70,1155,861,214,2025,2025-06-29,43,14,1:05.278,1:05.288,\N
10766,70,1155,860,210,2025,2025-06-29,87,15,1:05.218,1:05.312,\N
10767,70,1155,840,117,2025,2025-06-29,18,16,1:05.329,\N,\N
10768,70,1155,839,210,2025,2025-06-29,31,17,1:05.364,\N,\N
10769,70,1155,852,9,2025,2025-06-29,22,18,1:05.369,\N,\N
10770,70,1155,832,3,2025,2025-06-29,55,19,1:05.582,\N,\N
10771,70,1155,807,15,2025,2025-06-29,27,20,1:05.606,\N,\N
10772,9,1156,830,9,2025,2025-07-06,33,1,1:25.886,1:25.316,1:24.892
10773,9,1156,857,1,2025,2025-07-06,81,2,1:25.963,1:25.316,1:24.995
10774,9,1156,846,1,2025,2025-07-06,4,3,1:26.123,1:25.231,1:25.010
10775,9,1156,847,131,2025,2025-07-06,63,4,1:26.236,1:25.637,1:25.029
10776,9,1156,1,6,2025,2025-07-06,44,5,1:26.296,1:25.084,1:25.095
10777,9,1156,844,6,2025,2025-07-06,16,6,1:26.186,1:25.133,1:25.121
10778,9,1156,863,131,2025,2025-07-06,12,7,1:26.265,1:25.620,1:25.374
10779,9,1156,860,210,2025,2025-07-06,87,8,1:26.005,1:25.534,1:25.471
10780,9,1156,4,117,2025,2025-07-06,14,9,1:26.108,1:25.593,1:25.621
10781,9,1156,842,214,2025,2025-07-06,10,10,1:26.328,1:25.711,1:25.785
10782,9,1156,832,3,2025,2025-07-06,55,11,1:26.175,1:25.746,\N
10783,9,1156,852,9,2025,2025-07-06,22,12,1:26.275,1:25.826,\N
10784,9,1156,865,215,2025,2025-07-06,6,13,1:26.177,1:25.864,\N
10785,9,1156,848,3,2025,2025-07-06,23,14,1:26.093,1:25.889,\N
10786,9,1156,839,210,2025,2025-07-06,31,15,1:26.136,1:25.950,\N
10787,9,1156,859,215,2025,2025-07-06,30,16,1:26.440,\N,\N
10788,9,1156,864,15,2025,2025-07-06,5,17,1:26.446,\N,\N
10789,9,1156,840,117,2025,2025-07-06,18,18,1:26.504,\N,\N
10790,9,1156,807,15,2025,2025-07-06,27,19,1:26.574,\N,\N
10791,9,1156,861,214,2025,2025-07-06,43,20,1:27.060,\N,\N
10792,13,1157,846,1,2025,2025-07-27,4,1,1:41.010,1:40.715,1:40.562
10793,13,1157,857,1,2025,2025-07-27,81,2,1:41.201,1:40.626,1:40.647
10794,13,1157,844,6,2025,2025-07-27,16,3,1:41.635,1:41.084,1:40.900
10795,13,1157,830,9,2025,2025-07-27,33,4,1:41.334,1:40.951,1:40.903
10796,13,1157,848,3,2025,2025-07-27,23,5,1:41.772,1:41.505,1:41.201
10797,13,1157,847,131,2025,2025-07-27,63,6,1:41.784,1:41.254,1:41.260
10798,13,1157,852,9,2025,2025-07-27,22,7,1:41.840,1:41.245,1:41.284
10799,13,1157,865,215,2025,2025-07-27,6,8,1:41.572,1:41.281,1:41.310
10800,13,1157,859,215,2025,2025-07-27,30,9,1:41.748,1:41.297,1:41.328
10801,13,1157,864,15,2025,2025-07-27,5,10,1:41.908,1:41.336,1:42.387
10802,13,1157,839,210,2025,2025-07-27,31,11,1:41.884,1:41.525,\N
10803,13,1157,860,210,2025,2025-07-27,87,12,1:41.617,1:41.617,\N
10804,13,1157,842,214,2025,2025-07-27,10,13,1:41.800,1:41.633,\N
10805,13,1157,807,15,2025,2025-07-27,27,14,1:41.844,1:41.707,\N
10806,13,1157,832,3,2025,2025-07-27,55,15,1:41.691,1:41.758,\N
10807,13,1157,1,6,2025,2025-07-27,44,16,1:41.939,\N,\N
10808,13,1157,861,214,2025,2025-07-27,43,17,1:42.022,\N,\N
10809,13,1157,863,131,2025,2025-07-27,12,18,1:42.139,\N,\N
10810,13,1157,4,117,2025,2025-07-27,14,19,1:42.385,\N,\N
10811,13,1157,840,117,2025,2025-07-27,18,20,1:42.502,\N,\N
10812,11,1158,844,6,2025,2025-08-03,16,1,1:15.582,1:15.455,1:15.372
10813,11,1158,857,1,2025,2025-08-03,81,2,1:15.211,1:14.941,1:15.398
10814,11,1158,846,1,2025,2025-08-03,4,3,1:15.523,1:14.890,1:15.413
10815,11,1158,847,131,2025,2025-08-03,63,4,1:15.627,1:15.201,1:15.425
10816,11,1158,4,117,2025,2025-08-03,14,5,1:15.281,1:15.395,1:15.481
10817,11,1158,840,117,2025,2025-08-03,18,6,1:15.673,1:15.129,1:15.498
10818,11,1158,864,15,2025,2025-08-03,5,7,1:15.586,1:15.687,1:15.725
10819,11,1158,830,9,2025,2025-08-03,33,8,1:15.736,1:15.547,1:15.728
10820,11,1158,859,215,2025,2025-08-03,30,9,1:15.849,1:15.630,1:15.821
10821,11,1158,865,215,2025,2025-08-03,6,10,1:15.516,1:15.469,1:15.915
10822,11,1158,860,210,2025,2025-08-03,87,11,1:15.750,1:15.694,\N
10823,11,1158,1,6,2025,2025-08-03,44,12,1:15.733,1:15.702,\N
10824,11,1158,832,3,2025,2025-08-03,55,13,1:15.652,1:15.781,\N
10825,11,1158,861,214,2025,2025-08-03,43,14,1:15.875,1:16.159,\N
10826,11,1158,863,131,2025,2025-08-03,12,15,1:15.782,1:16.386,\N
10827,11,1158,852,9,2025,2025-08-03,22,16,1:15.899,\N,\N
10828,11,1158,842,214,2025,2025-08-03,10,17,1:15.966,\N,\N
10829,11,1158,839,210,2025,2025-08-03,31,18,1:16.023,\N,\N
10830,11,1158,807,15,2025,2025-08-03,27,19,1:16.081,\N,\N
10831,11,1158,848,3,2025,2025-08-03,23,20,1:16.223,\N,\N
10832,39,1159,857,1,2025,2025-08-31,81,1,1:09.338,1:08.964,1:08.662
10833,39,1159,846,1,2025,2025-08-31,4,2,1:09.469,1:08.874,1:08.674
10834,39,1159,830,9,2025,2025-08-31,33,3,1:09.696,1:09.122,1:08.925
10835,39,1159,865,215,2025,2025-08-31,6,4,1:09.966,1:09.439,1:09.208
10836,39,1159,847,131,2025,2025-08-31,63,5,1:09.676,1:09.313,1:09.255
10837,39,1159,844,6,2025,2025-08-31,16,6,1:09.906,1:09.304,1:09.340
